kV,mA,BarCode,XraysOn,HVLFilter(mm),Filter,FilterReady,HVLReady,N,Current1(pA),Current2(pA),P(kPa),T(MC),T(Air),T(SC),H(%),Comment,,,,Filter,This is the beam identifier. Need this as part of main ID stuff in DB,,,,
90,20,NXA,TRUE,0,NXA90,TRUE,TRUE,26,3693,-29.9,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
90,20,NXA,TRUE,0,NXA90,TRUE,TRUE,27,3693,-29.91,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
90,20,NXA,TRUE,0,NXA90,TRUE,TRUE,28,3692,-29.91,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
90,20,NXA,TRUE,0,NXA90,TRUE,TRUE,29,3693,-29.91,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
90,20,NXA,TRUE,0,NXA90,TRUE,TRUE,30,3692,-29.91,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,1,808,-6.699,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,2,807.9,-6.699,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,3,807.7,-6.702,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,4,807.3,-6.702,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,5,807.8,-6.703,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,6,807.2,-6.703,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,7,807.7,-6.702,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,8,807.5,-6.701,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,9,808,-6.704,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,10,808.2,-6.704,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,11,807.6,-6.703,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,12,808.3,-6.703,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,13,808,-6.704,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,14,807.7,-6.702,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,15,807.3,-6.704,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,16,807.4,-6.703,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,17,807.8,-6.703,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,18,806.9,-6.703,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,19,807.7,-6.702,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,20,807.3,-6.702,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,21,807.6,-6.705,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,22,807.9,-6.704,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,23,807.6,-6.703,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,24,807.8,-6.703,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,25,807.7,-6.702,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,26,808,-6.705,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,27,807.2,-6.705,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,28,807.7,-6.707,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,29,807.6,-6.706,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
50,20,NXB,TRUE,0,NXB50,TRUE,TRUE,30,807.9,-6.707,100.925,22.974519,23.140196,23.199608,45.596546,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,1,1944,-15.42,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,2,1945,-15.42,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,3,1945,-15.42,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,4,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,5,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,6,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,7,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,8,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,9,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,10,1945,-15.44,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,11,1945,-15.44,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,12,1944,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,13,1944,-15.44,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,14,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,15,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,16,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,17,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,18,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,19,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,20,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,21,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,22,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,23,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,24,1944,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,25,1944,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,26,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,27,1945,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,28,1945,-15.44,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,29,1945,-15.44,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
70,20,NXB,TRUE,0,NXB70,TRUE,TRUE,30,1944,-15.43,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,1,4187,-33.58,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,2,4187,-33.57,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,3,4186,-33.57,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,4,4186,-33.58,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,5,4187,-33.58,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,6,4187,-33.58,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,7,4187,-33.58,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,8,4187,-33.58,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,9,4187,-33.58,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,10,4186,-33.58,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,11,4188,-33.59,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,12,4187,-33.59,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,13,4188,-33.59,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,14,4188,-33.59,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,15,4186,-33.59,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,16,4187,-33.59,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,17,4186,-33.59,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,18,4188,-33.59,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,19,4187,-33.6,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,20,4187,-33.6,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,21,4188,-33.6,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,22,4187,-33.6,100.917,22.976125,23.134615,23.204048,45.627493,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,23,4188,-33.59,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,24,4187,-33.6,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,25,4187,-33.6,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,26,4187,-33.6,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,27,4186,-33.6,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,28,4187,-33.6,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,29,4187,-33.6,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
100,20,NXB,TRUE,0,NXB100,TRUE,TRUE,30,4187,-33.6,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,1,5934,-48.5,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,2,5934,-48.5,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,3,5935,-48.51,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,4,5935,-48.51,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,5,5935,-48.51,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,6,5934,-48.51,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,7,5934,-48.51,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,8,5936,-48.52,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,9,5934,-48.52,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,10,5934,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,11,5934,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,12,5935,-48.52,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,13,5935,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,14,5935,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,15,5935,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,16,5935,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,17,5936,-48.54,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,18,5936,-48.54,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,19,5936,-48.54,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,20,5936,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,21,5937,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,22,5936,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,23,5936,-48.54,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,24,5937,-48.54,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,25,5937,-48.54,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,26,5936,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,27,5937,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,28,5936,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,29,5936,-48.54,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
120,19.9,NXB,TRUE,0,NXB120,TRUE,TRUE,30,5937,-48.53,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,1,7824,-65.42,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,2,7825,-65.27,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,3,7825,-65.27,100.911,22.979103,23.145204,23.206899,45.615902,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,4,7825,-65.27,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,5,7825,-65.28,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,6,7824,-65.3,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,7,7826,-65.3,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,8,7824,-65.29,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,9,7825,-65.28,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,10,7825,-65.28,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,11,7825,-65.28,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,12,7826,-65.29,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,13,7826,-65.29,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,14,7826,-65.43,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,15,7825,-65.3,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,16,7824,-65.3,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,17,7825,-65.29,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,18,7823,-65.29,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,19,7825,-65.29,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,20,7824,-65.3,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,21,7825,-65.3,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,22,7825,-65.48,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,23,7825,-65.3,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,24,7826,-65.31,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,25,7826,-65.3,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,26,7826,-65.3,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,27,7825,-65.3,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,28,7827,-65.3,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,29,7827,-65.3,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
140,19.9,NXB,TRUE,0,NXB140,TRUE,TRUE,30,7825,-65.44,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
70,20,NXC,TRUE,0,NXC70,TRUE,TRUE,1,1469,-11.07,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
70,20,NXC,TRUE,0,NXC70,TRUE,TRUE,2,1469,-11.07,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
70,20,NXC,TRUE,0,NXC70,TRUE,TRUE,3,1469,-11.07,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
70,20,NXC,TRUE,0,NXC70,TRUE,TRUE,4,1468,-11.06,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
70,20,NXC,TRUE,0,NXC70,TRUE,TRUE,5,1468,-11.06,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
70,20,NXC,TRUE,0,NXC70,TRUE,TRUE,6,1468,-11.06,100.904,22.983919,23.155189,23.210085,45.623475,QA chamber measurement set 1,,,,,,,,,
